"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Baron","Seurat","Refined Louvain","estimated",2500,2500,0.438669938170279,FALSE
"Baron","Variance","Refined Louvain","estimated",2500,2500,0.399126917595981,FALSE
"Baron","DIFS","SC3","estimated",2500,2500,0.366343044169679,TRUE
"Baron","FEAST","SC3","estimated",2500,2500,0.34937360788605,TRUE
"Baron","GateOnly","SC3","estimated",2500,1940,0.352908084556068,TRUE
"Baron","Seurat","SC3","estimated",2500,2500,0.336185372526175,TRUE
"Baron","Variance","SC3","estimated",2500,2500,0.365074804565797,TRUE
"Baron","DIFS","Refined Louvain","true",0,1940,0.611468926539471,TRUE
"Baron","FEAST","Refined Louvain","true",0,1940,0.618428410801799,FALSE
"Baron","GateOnly","Refined Louvain","true",0,1940,0.60451813806729,FALSE
"Baron","Seurat","Refined Louvain","true",0,1940,0.685211487831388,FALSE
"Baron","Variance","Refined Louvain","true",0,1940,0.605440880410066,FALSE
"Baron","DIFS","SC3","true",0,1940,0.681202971117681,TRUE
"Baron","FEAST","SC3","true",0,1940,0.62810257317741,TRUE
"Baron","GateOnly","SC3","true",0,1940,0.666108663098497,TRUE
"Baron","Seurat","SC3","true",0,1940,0.667896646189078,TRUE
"Baron","Variance","SC3","true",0,1940,0.665867558916445,TRUE
"Baron","DIFS","Refined Louvain","true",100,100,0.701636744461082,TRUE
"Baron","FEAST","Refined Louvain","true",100,100,0.62827935948237,FALSE
"Baron","GateOnly","Refined Louvain","true",100,100,0.462278267092742,FALSE
"Baron","Seurat","Refined Louvain","true",100,100,0.398331928965751,FALSE
"Baron","Variance","Refined Louvain","true",100,100,0.63876009954608,FALSE
"Baron","DIFS","SC3","true",100,100,0.832996059700559,TRUE
"Baron","FEAST","SC3","true",100,100,0.826482210158929,TRUE
"Baron","GateOnly","SC3","true",100,100,0.670984128819033,TRUE
"Baron","Seurat","SC3","true",100,100,0.924751611834145,TRUE
"Baron","Variance","SC3","true",100,100,0.643829786143123,TRUE
"Baron","DIFS","Refined Louvain","true",200,200,0.640822823901286,TRUE
"Baron","FEAST","Refined Louvain","true",200,200,0.678783304443357,FALSE
"Baron","GateOnly","Refined Louvain","true",200,200,0.511917313096343,FALSE
"Baron","Seurat","Refined Louvain","true",200,200,0.61422985760564,FALSE
"Baron","Variance","Refined Louvain","true",200,200,0.63735675454568,FALSE
"Baron","DIFS","SC3","true",200,200,0.647761996253859,TRUE
"Baron","FEAST","SC3","true",200,200,0.637433114395334,TRUE
"Baron","GateOnly","SC3","true",200,200,0.740250587187503,TRUE
"Baron","Seurat","SC3","true",200,200,0.615159768649075,TRUE
"Baron","Variance","SC3","true",200,200,0.635656145220704,TRUE
"Baron","DIFS","Refined Louvain","true",300,300,0.636495304364152,TRUE
"Baron","FEAST","Refined Louvain","true",300,300,0.683438570111831,FALSE
"Baron","GateOnly","Refined Louvain","true",300,300,0.5859077748873,FALSE
"Baron","Seurat","Refined Louvain","true",300,300,0.646730988786146,FALSE
"Baron","Variance","Refined Louvain","true",300,300,0.625655290740468,FALSE
"Baron","DIFS","SC3","true",300,300,0.663652650327546,TRUE
"Baron","FEAST","SC3","true",300,300,0.711208328373563,TRUE
"Baron","GateOnly","SC3","true",300,300,0.598130254041926,TRUE
"Baron","Seurat","SC3","true",300,300,0.787098314930547,TRUE
"Baron","Variance","SC3","true",300,300,0.646644785018606,TRUE
"Baron","DIFS","Refined Louvain","true",500,500,0.664611720334023,TRUE
"Baron","FEAST","Refined Louvain","true",500,500,0.676662060677949,FALSE
"Baron","GateOnly","Refined Louvain","true",500,500,0.591583926823007,FALSE
"Baron","Seurat","Refined Louvain","true",500,500,0.662870900464681,FALSE
"Baron","Variance","Refined Louvain","true",500,500,0.610036221598052,FALSE
"Baron","DIFS","SC3","true",500,500,0.722781227889056,TRUE
"Baron","FEAST","SC3","true",500,500,0.661913737768337,TRUE
"Baron","GateOnly","SC3","true",500,500,0.607999958173565,TRUE
"Baron","Seurat","SC3","true",500,500,0.770419977553715,TRUE
"Baron","Variance","SC3","true",500,500,0.64482388213953,TRUE
"Baron","DIFS","Refined Louvain","true",750,750,0.649733292522875,TRUE
"Baron","FEAST","Refined Louvain","true",750,750,0.664839775245932,FALSE
"Baron","GateOnly","Refined Louvain","true",750,750,0.599484728772295,FALSE
"Baron","Seurat","Refined Louvain","true",750,750,0.709706867861361,FALSE
"Baron","Variance","Refined Louvain","true",750,750,0.60921487653198,FALSE
"Baron","DIFS","SC3","true",750,750,0.661825292988156,TRUE
"Baron","FEAST","SC3","true",750,750,0.66170443494313,TRUE
"Baron","GateOnly","SC3","true",750,750,0.652819546524058,TRUE
"Baron","Seurat","SC3","true",750,750,0.786311262596655,TRUE
"Baron","Variance","SC3","true",750,750,0.66857540811891,TRUE
"Baron","DIFS","Refined Louvain","true",1000,1000,0.61836807010987,TRUE
"Baron","FEAST","Refined Louvain","true",1000,1000,0.656911046413129,FALSE
"Baron","GateOnly","Refined Louvain","true",1000,1000,0.602232424559065,FALSE
"Baron","Seurat","Refined Louvain","true",1000,1000,0.679293370087849,FALSE
