"result_set","dataset","feature_method","clustering_method","k_policy","gate_rule","gate_rule_recorded","seed","n_requested","n_features_realised","gate_n","k_true","k_estimated","k_used_clustering","n_clusters_found","n_cells_total","n_cells_scored","n_cells_dropped","n_cells_unlabelled","difs_stage1_n","difs_stage2_n","difs_ratio_nominal","ARI","FM","Jaccard","Purity","elapsed_sec","source_file","baron_repaired","ARI_before_repair","source_result_set","is_analysis_row"
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,0,2346,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.57948066090923,0.648723756394224,0.476100004317976,0.821888412017167,13.922,"Darmanis_Variance_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,0,2346,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.479271149755062,0.567051277798976,0.374634689428028,0.862660944206009,9.375,"Darmanis_Variance_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,100,100,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.703553647424279,0.753627117104462,0.60100335987481,0.854077253218884,8.811,"Darmanis_Variance_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,100,100,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.493160360752745,0.581500660860962,0.384447398404861,0.847639484978541,17.977,"Darmanis_Variance_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,200,200,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.693808602948704,0.745333203525314,0.591140159767611,0.847639484978541,13.068,"Darmanis_Variance_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,200,200,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.48353319565172,0.571304322876697,0.37774770149811,0.847639484978541,10.309,"Darmanis_Variance_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,300,300,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.591166606314746,0.658708526233156,0.485672720860518,0.830472103004292,10.417,"Darmanis_Variance_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,300,300,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.477196113388532,0.567452622304125,0.370576841309586,0.84549356223176,14.883,"Darmanis_Variance_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,500,500,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.590570237807521,0.658153397775929,0.48562412342216,0.830472103004292,8.474,"Darmanis_Variance_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,500,500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.499447398610114,0.584060342115864,0.392941612948106,0.849785407725322,15.682,"Darmanis_Variance_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,750,750,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.578857317776155,0.648187919593359,0.474583660301683,0.824034334763948,8.533,"Darmanis_Variance_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,750,750,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.476010954709017,0.563723583462198,0.372388025277919,0.824034334763948,10.19,"Darmanis_Variance_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,1000,1000,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.571046244521813,0.641582551900388,0.466582045782816,0.824034334763948,11.823,"Darmanis_Variance_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.477469606195992,0.56639136524259,0.372077800635871,0.839055793991416,15.054,"Darmanis_Variance_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,1500,1500,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.685300673194015,0.738328041448655,0.583884917483011,0.856223175965665,9.249,"Darmanis_Variance_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.510406468905883,0.59186452892931,0.404950765864333,0.854077253218884,9.229,"Darmanis_Variance_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","true","submitted",FALSE,1,2500,2500,2346,9,12,9,8,466,466,0,NA,NA,NA,NA,0.676463599689493,0.731488888011832,0.576196825669921,0.821888412017167,9.073,"Darmanis_Variance_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","Refined Louvain","estimated","submitted",FALSE,1,2500,2500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.481050312739931,0.568167532359869,0.376692389445959,0.862660944206009,14.454,"Darmanis_Variance_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,0,2346,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.698594216348746,0.749735669190107,0.598990785432207,0.836909871244635,86.801,"Darmanis_Variance_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,0,2346,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.520565783909538,0.60214281903561,0.412054922038632,0.851931330472103,96.174,"Darmanis_Variance_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,100,100,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.625379365634962,0.688203898719201,0.517374869062258,0.815450643776824,96.18,"Darmanis_Variance_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,100,100,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.542084982318449,0.620407948001916,0.432039968249521,0.834763948497854,135.184,"Darmanis_Variance_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,200,200,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.641333936407425,0.701339284818945,0.538341632387963,0.789699570815451,91.19,"Darmanis_Variance_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,200,200,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.543908854283978,0.624279919636638,0.431407167056354,0.873390557939914,102.267,"Darmanis_Variance_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,300,300,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.654697639377064,0.712414435309779,0.549720420487587,0.793991416309013,92.768,"Darmanis_Variance_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,300,300,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.589431864576787,0.661289813467207,0.476561757155082,0.821888412017167,167.201,"Darmanis_Variance_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,500,500,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.63483882877582,0.696375479249647,0.533344638996057,0.798283261802575,99.569,"Darmanis_Variance_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,500,500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.495199488007343,0.58180820463594,0.387623832104794,0.851931330472103,116.572,"Darmanis_Variance_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,750,750,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.679552531594701,0.733694921995996,0.578488245300301,0.824034334763948,88.677,"Darmanis_Variance_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,750,750,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.563166239298198,0.639181775456853,0.451010077115958,0.854077253218884,99.91,"Darmanis_Variance_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,1000,1000,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.697525202535493,0.748945850189227,0.598112465591821,0.832618025751073,88.987,"Darmanis_Variance_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,1000,1000,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.576155130929914,0.649577123481818,0.464135817024287,0.856223175965665,99.313,"Darmanis_Variance_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,1500,1500,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.70064511917466,0.751472685155984,0.601255266853933,0.839055793991416,88.226,"Darmanis_Variance_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,1500,1500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.519953729831289,0.601670897732534,0.411436021605513,0.856223175965665,97.997,"Darmanis_Variance_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","true","submitted",FALSE,1,2500,2500,2346,9,12,9,9,466,466,0,NA,NA,NA,NA,0.668529551286411,0.724770448922528,0.567791516400481,0.789699570815451,87.067,"Darmanis_Variance_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Darmanis","Variance","SC3","estimated","submitted",FALSE,1,2500,2500,2346,9,12,12,NA,NA,NA,NA,NA,NA,NA,NA,0.54171491956199,0.620201097540181,0.431569598952977,0.851931330472103,125.414,"Darmanis_Variance_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,0,2918,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.778552101522591,0.799883187591535,0.665842738550508,0.871753246753247,252.723,"Fletcher_DIFS_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,0,2918,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.778552101522591,0.799883187591535,0.665842738550508,0.871753246753247,232.092,"Fletcher_DIFS_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,100,100,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:1",0.599847079604166,0.63768938413252,0.466968857550575,0.774350649350649,228.3,"Fletcher_DIFS_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,100,100,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:1",0.599847079604166,0.63768938413252,0.466968857550575,0.774350649350649,232.138,"Fletcher_DIFS_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,200,200,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:2",0.684678578787136,0.714804786549411,0.554999557169427,0.829545454545455,234.57,"Fletcher_DIFS_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,200,200,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:2",0.684678578787136,0.714804786549411,0.554999557169427,0.829545454545455,229.589,"Fletcher_DIFS_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,300,300,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:1",0.810343468404158,0.828651893721088,0.707276995305164,0.887987012987013,226.602,"Fletcher_DIFS_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,300,300,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:1",0.810343468404158,0.828651893721088,0.707276995305164,0.887987012987013,228.963,"Fletcher_DIFS_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,500,500,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.76244876998914,0.785725256830456,0.647064045093427,0.887987012987013,263.317,"Fletcher_DIFS_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,500,500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.76244876998914,0.785725256830456,0.647064045093427,0.887987012987013,270.514,"Fletcher_DIFS_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,750,750,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:2",0.826519941877969,0.843443920417511,0.729271944600412,0.896103896103896,228.017,"Fletcher_DIFS_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,750,750,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:2",0.826519941877969,0.843443920417511,0.729271944600412,0.896103896103896,274.373,"Fletcher_DIFS_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,1000,1000,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.76848180531742,0.790762152710136,0.6532437442076,0.87012987012987,227.468,"Fletcher_DIFS_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.76848180531742,0.790762152710136,0.6532437442076,0.87012987012987,229.695,"Fletcher_DIFS_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,1500,1500,2918,13,13,13,13,616,616,0,NA,1900,3729,"1:3",0.716541019475945,0.743813361728009,0.59062386322299,0.855519480519481,228.099,"Fletcher_DIFS_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"1:3",0.716541019475945,0.743813361728009,0.59062386322299,0.855519480519481,227.586,"Fletcher_DIFS_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","true","submitted",FALSE,1,2500,2500,2918,13,13,13,13,616,616,0,NA,1900,3729,"1:2",0.772681324016529,0.794545412896803,0.658741129849783,0.871753246753247,246.604,"Fletcher_DIFS_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","Refined Louvain","estimated","submitted",FALSE,1,2500,2500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"1:2",0.772681324016529,0.794545412896803,0.658741129849783,0.871753246753247,379.883,"Fletcher_DIFS_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,0,2918,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.815658156801025,0.838287063731417,0.717009980887662,0.875,370.307,"Fletcher_DIFS_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,0,2918,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.815658156801025,0.838287063731417,0.717009980887662,0.875,371.92,"Fletcher_DIFS_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,100,100,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:1",0.727032393290053,0.755074611125353,0.605910710542863,0.814935064935065,394.984,"Fletcher_DIFS_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,100,100,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:1",0.727032393290053,0.755074611125353,0.605910710542863,0.814935064935065,415.714,"Fletcher_DIFS_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,200,200,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:2",0.744141073848901,0.770212715688786,0.62582654323621,0.819805194805195,382.695,"Fletcher_DIFS_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,200,200,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:2",0.744141073848901,0.770212715688786,0.62582654323621,0.819805194805195,383.901,"Fletcher_DIFS_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,300,300,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:1",0.779151201080371,0.802744062336559,0.669113858835652,0.855519480519481,371.127,"Fletcher_DIFS_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,300,300,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:1",0.779151201080371,0.802744062336559,0.669113858835652,0.855519480519481,369.4,"Fletcher_DIFS_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,500,500,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.783965109956336,0.807648071837363,0.67541837431694,0.86038961038961,371.206,"Fletcher_DIFS_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,500,500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.783965109956336,0.807648071837363,0.67541837431694,0.86038961038961,613.116,"Fletcher_DIFS_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,750,750,2918,13,13,13,13,616,616,0,NA,1900,3729,"3:2",0.780157801079984,0.803499307812281,0.670299375403834,0.850649350649351,377.642,"Fletcher_DIFS_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,750,750,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"3:2",0.780157801079984,0.803499307812281,0.670299375403834,0.850649350649351,490.834,"Fletcher_DIFS_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,1000,1000,2918,13,13,13,13,616,616,0,NA,1900,3729,"2:3",0.795992025176235,0.816522189750264,0.689655172413793,0.863636363636364,367.234,"Fletcher_DIFS_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,1000,1000,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"2:3",0.795992025176235,0.816522189750264,0.689655172413793,0.863636363636364,367.574,"Fletcher_DIFS_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,1500,1500,2918,13,13,13,13,616,616,0,NA,1900,3729,"1:3",0.811405947908542,0.831855081227169,0.710497431619616,0.86038961038961,371.347,"Fletcher_DIFS_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,1500,1500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"1:3",0.811405947908542,0.831855081227169,0.710497431619616,0.86038961038961,370.902,"Fletcher_DIFS_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","true","submitted",FALSE,1,2500,2500,2918,13,13,13,13,616,616,0,NA,1900,3729,"1:2",0.828053135225871,0.847938390047321,0.733053625278615,0.871753246753247,406.81,"Fletcher_DIFS_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","DIFS","SC3","estimated","submitted",FALSE,1,2500,2500,2918,13,13,13,NA,NA,NA,NA,NA,1900,3729,"1:2",0.828053135225871,0.847938390047321,0.733053625278615,0.871753246753247,393.575,"Fletcher_DIFS_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,0,2918,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.677174068098037,0.707985936573371,0.547411361367877,0.797077922077922,18.697,"Fletcher_FEAST_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,0,2918,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.677174068098037,0.707985936573371,0.547411361367877,0.797077922077922,18.478,"Fletcher_FEAST_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,100,100,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.520813994075028,0.565739106097157,0.393373662914146,0.724025974025974,27.004,"Fletcher_FEAST_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,100,100,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.520813994075028,0.565739106097157,0.393373662914146,0.724025974025974,18.511,"Fletcher_FEAST_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,200,200,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.639855574249472,0.674073775482718,0.507190837065105,0.806818181818182,18.873,"Fletcher_FEAST_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,200,200,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.639855574249472,0.674073775482718,0.507190837065105,0.806818181818182,18.207,"Fletcher_FEAST_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,300,300,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.744904561334752,0.769780495463217,0.625726104559057,0.853896103896104,18.812,"Fletcher_FEAST_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,300,300,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.744904561334752,0.769780495463217,0.625726104559057,0.853896103896104,18.398,"Fletcher_FEAST_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,500,500,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.787916924133268,0.808520693156,0.678574687471485,0.866883116883117,18.294,"Fletcher_FEAST_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,500,500,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.787916924133268,0.808520693156,0.678574687471485,0.866883116883117,17.848,"Fletcher_FEAST_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,750,750,2918,13,13,13,13,616,616,0,NA,NA,NA,NA,0.680076995816755,0.710633330343058,0.549907170011493,0.808441558441558,20.715,"Fletcher_FEAST_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,750,750,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.680076995816755,0.710633330343058,0.549907170011493,0.808441558441558,17.959,"Fletcher_FEAST_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","true","submitted",FALSE,1,1000,1000,2918,13,13,13,14,616,616,0,NA,NA,NA,NA,0.736759135902271,0.762462007756626,0.613791172902865,0.875,18.41,"Fletcher_FEAST_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Fletcher","FEAST","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2918,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,0.736759135902271,0.762462007756626,0.613791172902865,0.875,29.514,"Fletcher_FEAST_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
