"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Fletcher","Seurat","Refined Louvain","estimated",0,2500,0.837662337662338,FALSE
"Fletcher","Variance","Refined Louvain","estimated",0,2918,0.858766233766234,FALSE
"Fletcher","DIFS","SC3","estimated",0,2918,0.875,FALSE
"Fletcher","FEAST","SC3","estimated",0,2918,0.863636363636364,FALSE
"Fletcher","GateOnly","SC3","estimated",0,2918,0.86038961038961,FALSE
"Fletcher","Seurat","SC3","estimated",0,2500,0.86038961038961,FALSE
"Fletcher","Variance","SC3","estimated",0,2918,0.849025974025974,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",100,100,0.774350649350649,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",100,100,0.724025974025974,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",100,100,0.595779220779221,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",100,100,0.766233766233766,FALSE
"Fletcher","Variance","Refined Louvain","estimated",100,100,0.727272727272727,FALSE
"Fletcher","DIFS","SC3","estimated",100,100,0.814935064935065,FALSE
"Fletcher","FEAST","SC3","estimated",100,100,0.672077922077922,FALSE
"Fletcher","GateOnly","SC3","estimated",100,100,0.633116883116883,FALSE
"Fletcher","Seurat","SC3","estimated",100,100,0.76461038961039,FALSE
"Fletcher","Variance","SC3","estimated",100,100,0.730519480519481,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",200,200,0.829545454545455,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",200,200,0.806818181818182,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",200,200,0.641233766233766,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",200,200,0.737012987012987,FALSE
"Fletcher","Variance","Refined Louvain","estimated",200,200,0.787337662337662,FALSE
"Fletcher","DIFS","SC3","estimated",200,200,0.819805194805195,FALSE
"Fletcher","FEAST","SC3","estimated",200,200,0.76461038961039,FALSE
"Fletcher","GateOnly","SC3","estimated",200,200,0.741883116883117,FALSE
"Fletcher","Seurat","SC3","estimated",200,200,0.782467532467532,FALSE
"Fletcher","Variance","SC3","estimated",200,200,0.826298701298701,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",300,300,0.887987012987013,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",300,300,0.853896103896104,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",300,300,0.766233766233766,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",300,300,0.766233766233766,FALSE
"Fletcher","Variance","Refined Louvain","estimated",300,300,0.782467532467532,FALSE
"Fletcher","DIFS","SC3","estimated",300,300,0.855519480519481,FALSE
"Fletcher","FEAST","SC3","estimated",300,300,0.852272727272727,FALSE
"Fletcher","GateOnly","SC3","estimated",300,300,0.777597402597403,FALSE
"Fletcher","Seurat","SC3","estimated",300,300,0.836038961038961,FALSE
"Fletcher","Variance","SC3","estimated",300,300,0.829545454545455,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",500,500,0.887987012987013,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",500,500,0.866883116883117,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",500,500,0.787337662337662,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",500,500,0.772727272727273,FALSE
"Fletcher","Variance","Refined Louvain","estimated",500,500,0.797077922077922,FALSE
"Fletcher","DIFS","SC3","estimated",500,500,0.86038961038961,FALSE
"Fletcher","FEAST","SC3","estimated",500,500,0.832792207792208,FALSE
"Fletcher","GateOnly","SC3","estimated",500,500,0.824675324675325,FALSE
"Fletcher","Seurat","SC3","estimated",500,500,0.837662337662338,FALSE
"Fletcher","Variance","SC3","estimated",500,500,0.826298701298701,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",750,750,0.896103896103896,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",750,750,0.808441558441558,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",750,750,0.795454545454545,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",750,750,0.75487012987013,FALSE
"Fletcher","Variance","Refined Louvain","estimated",750,750,0.808441558441558,FALSE
"Fletcher","DIFS","SC3","estimated",750,750,0.850649350649351,FALSE
"Fletcher","FEAST","SC3","estimated",750,750,0.847402597402597,FALSE
"Fletcher","GateOnly","SC3","estimated",750,750,0.86038961038961,FALSE
"Fletcher","Seurat","SC3","estimated",750,750,0.840909090909091,FALSE
"Fletcher","Variance","SC3","estimated",750,750,0.836038961038961,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",1000,1000,0.87012987012987,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",1000,1000,0.875,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",1000,1000,0.819805194805195,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",1000,1000,0.782467532467532,FALSE
"Fletcher","Variance","Refined Louvain","estimated",1000,1000,0.842532467532468,FALSE
"Fletcher","DIFS","SC3","estimated",1000,1000,0.863636363636364,FALSE
"Fletcher","FEAST","SC3","estimated",1000,1000,0.852272727272727,FALSE
"Fletcher","GateOnly","SC3","estimated",1000,1000,0.845779220779221,FALSE
"Fletcher","Seurat","SC3","estimated",1000,1000,0.853896103896104,FALSE
"Fletcher","Variance","SC3","estimated",1000,1000,0.855519480519481,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",1500,1500,0.855519480519481,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",1500,1500,0.818181818181818,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",1500,1500,0.831168831168831,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",1500,1500,0.797077922077922,FALSE
"Fletcher","Variance","Refined Louvain","estimated",1500,1500,0.850649350649351,FALSE
"Fletcher","DIFS","SC3","estimated",1500,1500,0.86038961038961,FALSE
"Fletcher","FEAST","SC3","estimated",1500,1500,0.800324675324675,FALSE
"Fletcher","GateOnly","SC3","estimated",1500,1500,0.850649350649351,FALSE
"Fletcher","Seurat","SC3","estimated",1500,1500,0.842532467532468,FALSE
"Fletcher","Variance","SC3","estimated",1500,1500,0.852272727272727,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",2500,2500,0.871753246753247,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",2500,2500,0.808441558441558,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",2500,2500,0.824675324675325,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",2500,2500,0.837662337662338,FALSE
"Fletcher","Variance","Refined Louvain","estimated",2500,2500,0.826298701298701,FALSE
"Fletcher","DIFS","SC3","estimated",2500,2500,0.871753246753247,FALSE
"Fletcher","FEAST","SC3","estimated",2500,2500,0.862012987012987,FALSE
"Fletcher","GateOnly","SC3","estimated",2500,2500,0.852272727272727,FALSE
"Fletcher","Seurat","SC3","estimated",2500,2500,0.86038961038961,FALSE
"Fletcher","Variance","SC3","estimated",2500,2500,0.86038961038961,FALSE
"Fletcher","DIFS","Refined Louvain","true",0,2918,0.871753246753247,FALSE
"Fletcher","FEAST","Refined Louvain","true",0,2918,0.797077922077922,FALSE
"Fletcher","GateOnly","Refined Louvain","true",0,2918,0.862012987012987,FALSE
"Fletcher","Seurat","Refined Louvain","true",0,2500,0.837662337662338,FALSE
"Fletcher","Variance","Refined Louvain","true",0,2918,0.858766233766234,FALSE
"Fletcher","DIFS","SC3","true",0,2918,0.875,FALSE
"Fletcher","FEAST","SC3","true",0,2918,0.863636363636364,FALSE
"Fletcher","GateOnly","SC3","true",0,2918,0.86038961038961,FALSE
"Fletcher","Seurat","SC3","true",0,2500,0.86038961038961,FALSE
"Fletcher","Variance","SC3","true",0,2918,0.849025974025974,FALSE
"Fletcher","DIFS","Refined Louvain","true",100,100,0.774350649350649,FALSE
"Fletcher","FEAST","Refined Louvain","true",100,100,0.724025974025974,FALSE
"Fletcher","GateOnly","Refined Louvain","true",100,100,0.595779220779221,FALSE
"Fletcher","Seurat","Refined Louvain","true",100,100,0.766233766233766,FALSE
"Fletcher","Variance","Refined Louvain","true",100,100,0.727272727272727,FALSE
"Fletcher","DIFS","SC3","true",100,100,0.814935064935065,FALSE
"Fletcher","FEAST","SC3","true",100,100,0.672077922077922,FALSE
"Fletcher","GateOnly","SC3","true",100,100,0.633116883116883,FALSE
"Fletcher","Seurat","SC3","true",100,100,0.76461038961039,FALSE
"Fletcher","Variance","SC3","true",100,100,0.730519480519481,FALSE
"Fletcher","DIFS","Refined Louvain","true",200,200,0.829545454545455,FALSE
"Fletcher","FEAST","Refined Louvain","true",200,200,0.806818181818182,FALSE
"Fletcher","GateOnly","Refined Louvain","true",200,200,0.641233766233766,FALSE
"Fletcher","Seurat","Refined Louvain","true",200,200,0.737012987012987,FALSE
"Fletcher","Variance","Refined Louvain","true",200,200,0.787337662337662,FALSE
"Fletcher","DIFS","SC3","true",200,200,0.819805194805195,FALSE
"Fletcher","FEAST","SC3","true",200,200,0.76461038961039,FALSE
"Fletcher","GateOnly","SC3","true",200,200,0.741883116883117,FALSE
"Fletcher","Seurat","SC3","true",200,200,0.782467532467532,FALSE
"Fletcher","Variance","SC3","true",200,200,0.826298701298701,FALSE
"Fletcher","DIFS","Refined Louvain","true",300,300,0.887987012987013,FALSE
"Fletcher","FEAST","Refined Louvain","true",300,300,0.853896103896104,FALSE
"Fletcher","GateOnly","Refined Louvain","true",300,300,0.766233766233766,FALSE
"Fletcher","Seurat","Refined Louvain","true",300,300,0.766233766233766,FALSE
"Fletcher","Variance","Refined Louvain","true",300,300,0.782467532467532,FALSE
"Fletcher","DIFS","SC3","true",300,300,0.855519480519481,FALSE
"Fletcher","FEAST","SC3","true",300,300,0.852272727272727,FALSE
"Fletcher","GateOnly","SC3","true",300,300,0.777597402597403,FALSE
"Fletcher","Seurat","SC3","true",300,300,0.836038961038961,FALSE
"Fletcher","Variance","SC3","true",300,300,0.829545454545455,FALSE
"Fletcher","DIFS","Refined Louvain","true",500,500,0.887987012987013,FALSE
"Fletcher","FEAST","Refined Louvain","true",500,500,0.866883116883117,FALSE
"Fletcher","GateOnly","Refined Louvain","true",500,500,0.787337662337662,FALSE
"Fletcher","Seurat","Refined Louvain","true",500,500,0.772727272727273,FALSE
"Fletcher","Variance","Refined Louvain","true",500,500,0.797077922077922,FALSE
"Fletcher","DIFS","SC3","true",500,500,0.86038961038961,FALSE
"Fletcher","FEAST","SC3","true",500,500,0.832792207792208,FALSE
"Fletcher","GateOnly","SC3","true",500,500,0.824675324675325,FALSE
"Fletcher","Seurat","SC3","true",500,500,0.837662337662338,FALSE
"Fletcher","Variance","SC3","true",500,500,0.826298701298701,FALSE
"Fletcher","DIFS","Refined Louvain","true",750,750,0.896103896103896,FALSE
"Fletcher","FEAST","Refined Louvain","true",750,750,0.808441558441558,FALSE
"Fletcher","GateOnly","Refined Louvain","true",750,750,0.795454545454545,FALSE
"Fletcher","Seurat","Refined Louvain","true",750,750,0.75487012987013,FALSE
"Fletcher","Variance","Refined Louvain","true",750,750,0.808441558441558,FALSE
"Fletcher","DIFS","SC3","true",750,750,0.850649350649351,FALSE
"Fletcher","FEAST","SC3","true",750,750,0.847402597402597,FALSE
"Fletcher","GateOnly","SC3","true",750,750,0.86038961038961,FALSE
"Fletcher","Seurat","SC3","true",750,750,0.840909090909091,FALSE
"Fletcher","Variance","SC3","true",750,750,0.836038961038961,FALSE
"Fletcher","DIFS","Refined Louvain","true",1000,1000,0.87012987012987,FALSE
"Fletcher","FEAST","Refined Louvain","true",1000,1000,0.875,FALSE
"Fletcher","GateOnly","Refined Louvain","true",1000,1000,0.819805194805195,FALSE
"Fletcher","Seurat","Refined Louvain","true",1000,1000,0.782467532467532,FALSE
"Fletcher","Variance","Refined Louvain","true",1000,1000,0.842532467532468,FALSE
"Fletcher","DIFS","SC3","true",1000,1000,0.863636363636364,FALSE
"Fletcher","FEAST","SC3","true",1000,1000,0.852272727272727,FALSE
"Fletcher","GateOnly","SC3","true",1000,1000,0.845779220779221,FALSE
"Fletcher","Seurat","SC3","true",1000,1000,0.853896103896104,FALSE
"Fletcher","Variance","SC3","true",1000,1000,0.855519480519481,FALSE
"Fletcher","DIFS","Refined Louvain","true",1500,1500,0.855519480519481,FALSE
"Fletcher","FEAST","Refined Louvain","true",1500,1500,0.818181818181818,FALSE
"Fletcher","GateOnly","Refined Louvain","true",1500,1500,0.831168831168831,FALSE
"Fletcher","Seurat","Refined Louvain","true",1500,1500,0.797077922077922,FALSE
"Fletcher","Variance","Refined Louvain","true",1500,1500,0.850649350649351,FALSE
"Fletcher","DIFS","SC3","true",1500,1500,0.86038961038961,FALSE
"Fletcher","FEAST","SC3","true",1500,1500,0.800324675324675,FALSE
"Fletcher","GateOnly","SC3","true",1500,1500,0.850649350649351,FALSE
"Fletcher","Seurat","SC3","true",1500,1500,0.842532467532468,FALSE
"Fletcher","Variance","SC3","true",1500,1500,0.852272727272727,FALSE
"Fletcher","DIFS","Refined Louvain","true",2500,2500,0.871753246753247,FALSE
"Fletcher","FEAST","Refined Louvain","true",2500,2500,0.808441558441558,FALSE
"Fletcher","GateOnly","Refined Louvain","true",2500,2500,0.824675324675325,FALSE
"Fletcher","Seurat","Refined Louvain","true",2500,2500,0.837662337662338,FALSE
"Fletcher","Variance","Refined Louvain","true",2500,2500,0.826298701298701,FALSE
"Fletcher","DIFS","SC3","true",2500,2500,0.871753246753247,FALSE
"Fletcher","FEAST","SC3","true",2500,2500,0.862012987012987,FALSE
"Fletcher","GateOnly","SC3","true",2500,2500,0.852272727272727,FALSE
"Fletcher","Seurat","SC3","true",2500,2500,0.86038961038961,FALSE
"Fletcher","Variance","SC3","true",2500,2500,0.86038961038961,FALSE
"Koh","DIFS","Refined Louvain","estimated",0,1156,0.830508474576271,FALSE
"Koh","FEAST","Refined Louvain","estimated",0,1156,0.871939736346516,FALSE
"Koh","GateOnly","Refined Louvain","estimated",0,1156,0.783427495291902,FALSE
"Koh","Seurat","Refined Louvain","estimated",0,1156,0.875706214689266,FALSE
"Koh","Variance","Refined Louvain","estimated",0,1156,0.875706214689266,FALSE
"Koh","DIFS","SC3","estimated",0,1156,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",0,1156,0.870056497175141,FALSE
"Koh","GateOnly","SC3","estimated",0,1156,0.87758945386064,FALSE
"Koh","Seurat","SC3","estimated",0,1156,0.871939736346516,FALSE
"Koh","Variance","SC3","estimated",0,1156,0.87758945386064,FALSE
"Koh","DIFS","Refined Louvain","estimated",100,100,0.813559322033898,FALSE
"Koh","FEAST","Refined Louvain","estimated",100,100,0.822975517890772,FALSE
"Koh","GateOnly","Refined Louvain","estimated",100,100,0.787193973634652,FALSE
"Koh","Seurat","Refined Louvain","estimated",100,100,0.790960451977401,FALSE
"Koh","Variance","Refined Louvain","estimated",100,100,0.873822975517891,FALSE
"Koh","DIFS","SC3","estimated",100,100,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",100,100,0.868173258003766,FALSE
"Koh","GateOnly","SC3","estimated",100,100,0.790960451977401,FALSE
"Koh","Seurat","SC3","estimated",100,100,0.807909604519774,FALSE
"Koh","Variance","SC3","estimated",100,100,0.871939736346516,FALSE
"Koh","DIFS","Refined Louvain","estimated",200,200,0.807909604519774,FALSE
"Koh","FEAST","Refined Louvain","estimated",200,200,0.871939736346516,FALSE
"Koh","GateOnly","Refined Louvain","estimated",200,200,0.740112994350282,FALSE
"Koh","Seurat","Refined Louvain","estimated",200,200,0.794726930320151,FALSE
"Koh","Variance","Refined Louvain","estimated",200,200,0.87758945386064,FALSE
"Koh","DIFS","SC3","estimated",200,200,0.817325800376648,FALSE
"Koh","FEAST","SC3","estimated",200,200,0.871939736346516,FALSE
"Koh","GateOnly","SC3","estimated",200,200,0.873822975517891,FALSE
"Koh","Seurat","SC3","estimated",200,200,0.815442561205273,FALSE
"Koh","Variance","SC3","estimated",200,200,0.813559322033898,FALSE
"Koh","DIFS","Refined Louvain","estimated",300,300,0.871939736346516,FALSE
"Koh","FEAST","Refined Louvain","estimated",300,300,0.870056497175141,FALSE
"Koh","GateOnly","Refined Louvain","estimated",300,300,0.860640301318267,FALSE
"Koh","Seurat","Refined Louvain","estimated",300,300,0.804143126177024,FALSE
"Koh","Variance","Refined Louvain","estimated",300,300,0.873822975517891,FALSE
"Koh","DIFS","SC3","estimated",300,300,0.817325800376648,FALSE
"Koh","FEAST","SC3","estimated",300,300,0.875706214689266,FALSE
"Koh","GateOnly","SC3","estimated",300,300,0.871939736346516,FALSE
"Koh","Seurat","SC3","estimated",300,300,0.809792843691149,FALSE
"Koh","Variance","SC3","estimated",300,300,0.817325800376648,FALSE
"Koh","DIFS","Refined Louvain","estimated",500,500,0.832391713747646,FALSE
"Koh","FEAST","Refined Louvain","estimated",500,500,0.870056497175141,FALSE
"Koh","GateOnly","Refined Louvain","estimated",500,500,0.760828625235405,FALSE
"Koh","Seurat","Refined Louvain","estimated",500,500,0.811676082862524,FALSE
"Koh","Variance","Refined Louvain","estimated",500,500,0.790960451977401,FALSE
"Koh","DIFS","SC3","estimated",500,500,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",500,500,0.875706214689266,FALSE
"Koh","GateOnly","SC3","estimated",500,500,0.817325800376648,FALSE
"Koh","Seurat","SC3","estimated",500,500,0.811676082862524,FALSE
"Koh","Variance","SC3","estimated",500,500,0.873822975517891,FALSE
"Koh","DIFS","Refined Louvain","estimated",750,750,0.832391713747646,FALSE
"Koh","FEAST","Refined Louvain","estimated",750,750,0.826741996233522,FALSE
"Koh","GateOnly","Refined Louvain","estimated",750,750,0.783427495291902,FALSE
"Koh","Seurat","Refined Louvain","estimated",750,750,0.873822975517891,FALSE
"Koh","Variance","Refined Louvain","estimated",750,750,0.792843691148776,FALSE
"Koh","DIFS","SC3","estimated",750,750,0.817325800376648,FALSE
"Koh","FEAST","SC3","estimated",750,750,0.875706214689266,FALSE
"Koh","GateOnly","SC3","estimated",750,750,0.817325800376648,FALSE
"Koh","Seurat","SC3","estimated",750,750,0.811676082862524,FALSE
"Koh","Variance","SC3","estimated",750,750,0.811676082862524,FALSE
"Koh","DIFS","Refined Louvain","estimated",1000,1000,0.871939736346516,FALSE
"Koh","FEAST","Refined Louvain","estimated",1000,1000,0.851224105461394,FALSE
"Koh","GateOnly","Refined Louvain","estimated",1000,1000,0.783427495291902,FALSE
"Koh","Seurat","Refined Louvain","estimated",1000,1000,0.875706214689266,FALSE
"Koh","Variance","Refined Louvain","estimated",1000,1000,0.873822975517891,FALSE
"Koh","DIFS","SC3","estimated",1000,1000,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",1000,1000,0.870056497175141,FALSE
"Koh","GateOnly","SC3","estimated",1000,1000,0.819209039548023,FALSE
"Koh","Seurat","SC3","estimated",1000,1000,0.87758945386064,FALSE
"Koh","Variance","SC3","estimated",1000,1000,0.819209039548023,FALSE
"Koh","DIFS","Refined Louvain","estimated",1500,1500,0.871939736346516,FALSE
"Koh","FEAST","Refined Louvain","estimated",1500,1500,0.851224105461394,FALSE
"Koh","GateOnly","Refined Louvain","estimated",1500,1156,0.783427495291902,FALSE
"Koh","Seurat","Refined Louvain","estimated",1500,1500,0.875706214689266,FALSE
"Koh","Variance","Refined Louvain","estimated",1500,1500,0.792843691148776,FALSE
"Koh","DIFS","SC3","estimated",1500,1500,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",1500,1500,0.870056497175141,FALSE
"Koh","GateOnly","SC3","estimated",1500,1156,0.87758945386064,FALSE
"Koh","Seurat","SC3","estimated",1500,1500,0.871939736346516,FALSE
"Koh","Variance","SC3","estimated",1500,1500,0.813559322033898,FALSE
"Koh","DIFS","Refined Louvain","estimated",2500,1742,0.871939736346516,FALSE
"Koh","FEAST","Refined Louvain","estimated",2500,2500,0.851224105461394,FALSE
"Koh","GateOnly","Refined Louvain","estimated",2500,1156,0.783427495291902,FALSE
"Koh","Seurat","Refined Louvain","estimated",2500,2500,0.875706214689266,FALSE
"Koh","Variance","Refined Louvain","estimated",2500,2500,0.830508474576271,FALSE
"Koh","DIFS","SC3","estimated",2500,1742,0.819209039548023,FALSE
"Koh","FEAST","SC3","estimated",2500,2500,0.875706214689266,FALSE
"Koh","GateOnly","SC3","estimated",2500,1156,0.87758945386064,FALSE
"Koh","Seurat","SC3","estimated",2500,2500,0.871939736346516,FALSE
"Koh","Variance","SC3","estimated",2500,2500,0.875706214689266,FALSE
"Koh","DIFS","Refined Louvain","true",0,1156,0.992467043314501,FALSE
"Koh","FEAST","Refined Louvain","true",0,1156,0.990583804143126,FALSE
"Koh","GateOnly","Refined Louvain","true",0,1156,0.981167608286252,FALSE
"Koh","Seurat","Refined Louvain","true",0,1156,0.952919020715631,FALSE
"Koh","Variance","Refined Louvain","true",0,1156,0.994350282485876,FALSE
"Koh","DIFS","SC3","true",0,1156,0.95668549905838,FALSE
"Koh","FEAST","SC3","true",0,1156,0.992467043314501,FALSE
"Koh","GateOnly","SC3","true",0,1156,0.958568738229755,FALSE
"Koh","Seurat","SC3","true",0,1156,0.952919020715631,FALSE
"Koh","Variance","SC3","true",0,1156,0.998116760828625,FALSE
"Koh","DIFS","Refined Louvain","true",100,100,0.994350282485876,FALSE
"Koh","FEAST","Refined Louvain","true",100,100,0.939736346516008,FALSE
"Koh","GateOnly","Refined Louvain","true",100,100,0.900188323917137,FALSE
"Koh","Seurat","Refined Louvain","true",100,100,0.939736346516008,FALSE
"Koh","Variance","Refined Louvain","true",100,100,0.949152542372881,FALSE
"Koh","DIFS","SC3","true",100,100,0.994350282485876,FALSE
"Koh","FEAST","SC3","true",100,100,0.943502824858757,FALSE
"Koh","GateOnly","SC3","true",100,100,0.913370998116761,FALSE
"Koh","Seurat","SC3","true",100,100,0.935969868173258,FALSE
"Koh","Variance","SC3","true",100,100,0.952919020715631,FALSE
"Koh","DIFS","Refined Louvain","true",200,200,0.992467043314501,FALSE
"Koh","FEAST","Refined Louvain","true",200,200,0.977401129943503,FALSE
"Koh","GateOnly","Refined Louvain","true",200,200,0.95668549905838,FALSE
"Koh","Seurat","Refined Louvain","true",200,200,0.973634651600753,FALSE
"Koh","Variance","Refined Louvain","true",200,200,0.998116760828625,FALSE
"Koh","DIFS","SC3","true",200,200,0.954802259887006,FALSE
"Koh","FEAST","SC3","true",200,200,0.994350282485876,FALSE
"Koh","GateOnly","SC3","true",200,200,0.939736346516008,FALSE
"Koh","Seurat","SC3","true",200,200,0.947269303201507,FALSE
"Koh","Variance","SC3","true",200,200,0.952919020715631,FALSE
"Koh","DIFS","Refined Louvain","true",300,300,0.990583804143126,FALSE
"Koh","FEAST","Refined Louvain","true",300,300,0.990583804143126,FALSE
"Koh","GateOnly","Refined Louvain","true",300,300,0.973634651600753,FALSE
"Koh","Seurat","Refined Louvain","true",300,300,0.941619585687382,FALSE
"Koh","Variance","Refined Louvain","true",300,300,0.983050847457627,FALSE
"Koh","DIFS","SC3","true",300,300,0.958568738229755,FALSE
"Koh","FEAST","SC3","true",300,300,0.95668549905838,FALSE
"Koh","GateOnly","SC3","true",300,300,0.947269303201507,FALSE
"Koh","Seurat","SC3","true",300,300,0.951035781544256,FALSE
"Koh","Variance","SC3","true",300,300,0.958568738229755,FALSE
"Koh","DIFS","Refined Louvain","true",500,500,0.986817325800377,FALSE
"Koh","FEAST","Refined Louvain","true",500,500,0.994350282485876,FALSE
"Koh","GateOnly","Refined Louvain","true",500,500,0.975517890772128,FALSE
"Koh","Seurat","Refined Louvain","true",500,500,0.945386064030132,FALSE
"Koh","Variance","Refined Louvain","true",500,500,0.990583804143126,FALSE
"Koh","DIFS","SC3","true",500,500,0.951035781544256,FALSE
"Koh","FEAST","SC3","true",500,500,0.998116760828625,FALSE
"Koh","GateOnly","SC3","true",500,500,0.954802259887006,FALSE
"Koh","Seurat","SC3","true",500,500,0.954802259887006,FALSE
"Koh","Variance","SC3","true",500,500,0.99623352165725,FALSE
"Koh","DIFS","Refined Louvain","true",750,750,0.994350282485876,FALSE
"Koh","FEAST","Refined Louvain","true",750,750,0.988700564971751,FALSE
"Koh","GateOnly","Refined Louvain","true",750,750,0.977401129943503,FALSE
"Koh","Seurat","Refined Louvain","true",750,750,0.984934086629002,FALSE
"Koh","Variance","Refined Louvain","true",750,750,0.994350282485876,FALSE
"Koh","DIFS","SC3","true",750,750,0.954802259887006,FALSE
"Koh","FEAST","SC3","true",750,750,0.998116760828625,FALSE
"Koh","GateOnly","SC3","true",750,750,0.958568738229755,FALSE
"Koh","Seurat","SC3","true",750,750,0.949152542372881,FALSE
"Koh","Variance","SC3","true",750,750,0.958568738229755,FALSE
"Koh","DIFS","Refined Louvain","true",1000,1000,0.992467043314501,FALSE
"Koh","FEAST","Refined Louvain","true",1000,1000,0.994350282485876,FALSE
"Koh","GateOnly","Refined Louvain","true",1000,1000,0.977401129943503,FALSE
"Koh","Seurat","Refined Louvain","true",1000,1000,0.952919020715631,FALSE
"Koh","Variance","Refined Louvain","true",1000,1000,0.994350282485876,FALSE
"Koh","DIFS","SC3","true",1000,1000,0.95668549905838,FALSE
"Koh","FEAST","SC3","true",1000,1000,0.99623352165725,FALSE
"Koh","GateOnly","SC3","true",1000,1000,0.958568738229755,FALSE
"Koh","Seurat","SC3","true",1000,1000,0.951035781544256,FALSE
"Koh","Variance","SC3","true",1000,1000,0.95668549905838,FALSE
"Koh","DIFS","Refined Louvain","true",1500,1500,0.994350282485876,FALSE
"Koh","FEAST","Refined Louvain","true",1500,1500,0.994350282485876,FALSE
"Koh","GateOnly","Refined Louvain","true",1500,1156,0.981167608286252,FALSE
"Koh","Seurat","Refined Louvain","true",1500,1500,0.951035781544256,FALSE
"Koh","Variance","Refined Louvain","true",1500,1500,0.99623352165725,FALSE
"Koh","DIFS","SC3","true",1500,1500,0.95668549905838,FALSE
"Koh","FEAST","SC3","true",1500,1500,0.992467043314501,FALSE
"Koh","GateOnly","SC3","true",1500,1156,0.958568738229755,FALSE
"Koh","Seurat","SC3","true",1500,1500,0.949152542372881,FALSE
"Koh","Variance","SC3","true",1500,1500,0.954802259887006,FALSE
"Koh","DIFS","Refined Louvain","true",2500,1909,0.992467043314501,FALSE
"Koh","FEAST","Refined Louvain","true",2500,2500,0.992467043314501,FALSE
"Koh","GateOnly","Refined Louvain","true",2500,1156,0.981167608286252,FALSE
"Koh","Seurat","Refined Louvain","true",2500,2500,0.994350282485876,FALSE
"Koh","Variance","Refined Louvain","true",2500,2500,0.99623352165725,FALSE
"Koh","DIFS","SC3","true",2500,1909,0.95668549905838,FALSE
"Koh","FEAST","SC3","true",2500,2500,0.992467043314501,FALSE
"Koh","GateOnly","SC3","true",2500,1156,0.958568738229755,FALSE
"Koh","Seurat","SC3","true",2500,2500,0.952919020715631,FALSE
"Koh","Variance","SC3","true",2500,2500,0.95668549905838,FALSE
"Kumar","DIFS","Refined Louvain","estimated",0,453,0.991869918699187,FALSE
"Kumar","FEAST","Refined Louvain","estimated",0,453,0.991869918699187,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",0,453,0.991869918699187,FALSE
"Kumar","Seurat","Refined Louvain","estimated",0,453,0.983739837398374,FALSE
"Kumar","Variance","Refined Louvain","estimated",0,453,0.991869918699187,FALSE
"Kumar","DIFS","SC3","estimated",0,453,1,FALSE
"Kumar","FEAST","SC3","estimated",0,453,1,FALSE
"Kumar","GateOnly","SC3","estimated",0,453,1,FALSE
"Kumar","Seurat","SC3","estimated",0,453,1,FALSE
"Kumar","Variance","SC3","estimated",0,453,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",100,100,0.995934959349594,FALSE
"Kumar","FEAST","Refined Louvain","estimated",100,100,0.995934959349594,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",100,100,0.995934959349594,FALSE
