"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Baron","FEAST","SC3","true",750,750,0.570105091505759,TRUE
"Baron","GateOnly","SC3","true",750,750,0.563579974990026,TRUE
"Baron","Seurat","SC3","true",750,750,0.731453251420254,TRUE
"Baron","Variance","SC3","true",750,750,0.576521315970592,TRUE
"Baron","DIFS","Refined Louvain","true",1000,1000,0.514272320138128,TRUE
"Baron","FEAST","Refined Louvain","true",1000,1000,0.568272838982044,FALSE
"Baron","GateOnly","Refined Louvain","true",1000,1000,0.496184221322952,FALSE
"Baron","Seurat","Refined Louvain","true",1000,1000,0.588347853255975,FALSE
"Baron","Variance","Refined Louvain","true",1000,1000,0.495472523177209,FALSE
"Baron","DIFS","SC3","true",1000,1000,0.575222094955826,TRUE
"Baron","FEAST","SC3","true",1000,1000,0.56993986624065,TRUE
"Baron","GateOnly","SC3","true",1000,1000,0.565411931538219,TRUE
"Baron","Seurat","SC3","true",1000,1000,0.633235447844405,TRUE
"Baron","Variance","SC3","true",1000,1000,0.557221156150385,TRUE
"Baron","DIFS","Refined Louvain","true",1500,1500,0.50777253720357,TRUE
"Baron","FEAST","Refined Louvain","true",1500,1500,0.511860928101925,FALSE
"Baron","GateOnly","Refined Louvain","true",1500,1500,0.494209717510643,FALSE
"Baron","Seurat","Refined Louvain","true",1500,1500,0.588414034004075,FALSE
"Baron","Variance","Refined Louvain","true",1500,1500,0.499526606141332,FALSE
"Baron","DIFS","SC3","true",1500,1500,0.574202626659121,TRUE
"Baron","FEAST","SC3","true",1500,1500,0.535448780855018,TRUE
"Baron","GateOnly","SC3","true",1500,1500,0.56732101352682,TRUE
"Baron","Seurat","SC3","true",1500,1500,0.57072324626438,TRUE
"Baron","Variance","SC3","true",1500,1500,0.552551903227379,TRUE
"Baron","DIFS","Refined Louvain","true",2500,2500,0.499500900531678,TRUE
"Baron","FEAST","Refined Louvain","true",2500,2500,0.518426354405341,FALSE
"Baron","GateOnly","Refined Louvain","true",2500,1940,0.498550282917641,FALSE
"Baron","Seurat","Refined Louvain","true",2500,2500,0.589740570540096,FALSE
"Baron","Variance","Refined Louvain","true",2500,2500,0.495774623281023,FALSE
"Baron","DIFS","SC3","true",2500,2500,0.563000810893395,TRUE
"Baron","FEAST","SC3","true",2500,2500,0.540422878763648,TRUE
"Baron","GateOnly","SC3","true",2500,1940,0.575433040211709,TRUE
"Baron","Seurat","SC3","true",2500,2500,0.552996894033312,TRUE
"Baron","Variance","SC3","true",2500,2500,0.597189539584067,TRUE
"Darmanis","DIFS","Refined Louvain","estimated",0,2346,0.480418679941267,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",0,2346,0.474025643381053,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",0,2346,0.503734102063668,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",0,2346,0.425856513225799,FALSE
"Darmanis","Variance","Refined Louvain","estimated",0,2346,0.479271149755062,FALSE
"Darmanis","DIFS","SC3","estimated",0,2346,0.579302151468418,FALSE
"Darmanis","FEAST","SC3","estimated",0,2346,0.688667650682026,FALSE
"Darmanis","GateOnly","SC3","estimated",0,2346,0.535967585041038,FALSE
"Darmanis","Seurat","SC3","estimated",0,2346,0.544922055151873,FALSE
"Darmanis","Variance","SC3","estimated",0,2346,0.520565783909538,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",100,100,0.497360760342441,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",100,100,0.269969132636663,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",100,100,0.439926717139334,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",100,100,0.44692798297721,FALSE
"Darmanis","Variance","Refined Louvain","estimated",100,100,0.493160360752745,FALSE
"Darmanis","DIFS","SC3","estimated",100,100,0.636928537026599,FALSE
"Darmanis","FEAST","SC3","estimated",100,100,0.367207454550923,FALSE
"Darmanis","GateOnly","SC3","estimated",100,100,0.424015239277166,FALSE
"Darmanis","Seurat","SC3","estimated",100,100,0.56620885074256,FALSE
"Darmanis","Variance","SC3","estimated",100,100,0.542084982318449,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",200,200,0.564252059576749,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",200,200,0.44523235812551,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",200,200,0.48257340397528,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",200,200,0.445698570983325,FALSE
"Darmanis","Variance","Refined Louvain","estimated",200,200,0.48353319565172,FALSE
"Darmanis","DIFS","SC3","estimated",200,200,0.577270719038347,FALSE
"Darmanis","FEAST","SC3","estimated",200,200,0.613760619890651,FALSE
"Darmanis","GateOnly","SC3","estimated",200,200,0.534771077197767,FALSE
"Darmanis","Seurat","SC3","estimated",200,200,0.574238239200567,FALSE
"Darmanis","Variance","SC3","estimated",200,200,0.543908854283978,FALSE
